Date,Hour,Rentals_Count,Temperature_C,Humidity_pct,Wind_Speed_ms,Visibility_m,Solar_Radiation_MJm2,Rainfall_mm,Season,Holiday,Functioning_Day,Library_Branch,Top_Category,Membership_Type,Day_of_Week,Month,Day,Is_Peak_Hour,Temperature_Bin,Is_Weekend
2024-11-12,17,80.0,33.6,66.3,6.4,1187.0,1.78,0.0,Autumn,No,Yes,University Branch,Science,Regular,Tuesday,11,12,1,Warm,0
2024-11-12,18,89.0,36.4,40.3,5.7,1835.0,3.5,4.1,Autumn,No,Yes,Downtown Central,Children,Student,Tuesday,11,12,1,Hot,0
2024-11-12,20,23.0,32.2,66.8,4.0,1650.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Business,Premium,Tuesday,11,12,0,Warm,0
2024-11-12,21,53.0,33.3,59.8,6.7,1705.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Children,Premium,Tuesday,11,12,0,Warm,0
2024-11-12,22,36.0,32.2,63.8,3.2,1031.0,0.0,0.0,Autumn,No,Yes,University Branch,Science,Walk-In,Tuesday,11,12,0,Warm,0
2024-11-13,8,73.0,29.6,61.0,2.0,1019.0,0.66,0.0,Autumn,No,Yes,Downtown Central,History,Student,Wednesday,11,13,0,Warm,0
2024-11-13,10,65.0,30.6,48.9,3.4,1770.0,2.37,0.0,Autumn,No,Yes,Al Rawdah Branch,Non-Fiction,Premium,Wednesday,11,13,1,Warm,0
2024-11-13,13,74.0,34.1,49.2,0.8,1165.0,1.42,0.0,Autumn,No,Yes,Downtown Central,Children,Premium,Wednesday,11,13,0,Warm,0
2024-11-13,15,43.0,35.7,53.1,1.1,1563.0,2.98,0.0,Autumn,No,Yes,Al Rawdah Branch,Children,Walk-In,Wednesday,11,13,0,Hot,0
2024-11-13,17,96.0,31.5,74.9,5.1,1644.0,2.73,0.0,Autumn,No,Yes,University Branch,History,Premium,Wednesday,11,13,1,Warm,0
2024-11-13,18,36.0,31.4,60.3,1.4,1312.0,3.25,0.0,Autumn,No,Yes,Corniche Kiosk,Fiction,Walk-In,Wednesday,11,13,1,Warm,0
2024-11-13,19,106.0,30.8,56.8,1.1,1804.0,0.0,0.0,Autumn,No,Yes,Downtown Central,History,Student,Wednesday,11,13,1,Warm,0
2024-11-13,20,39.0,28.5,53.3,7.7,1224.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,History,Regular,Wednesday,11,13,0,Warm,0
2024-11-13,21,32.0,30.5,51.8,0.9,1257.0,0.0,3.0,Autumn,No,Yes,Al Rawdah Branch,History,Premium,Wednesday,11,13,0,Warm,0
2024-11-14,8,70.0,31.1,70.6,1.9,1221.0,3.49,0.0,Autumn,No,Yes,University Branch,Fiction,Premium,Thursday,11,14,0,Warm,0
2024-11-14,9,45.0,30.1,71.1,4.0,1639.0,2.05,3.8,Autumn,No,Yes,Al Hamra Branch,Non-Fiction,Regular,Thursday,11,14,1,Warm,0
2024-11-14,10,49.0,30.8,50.4,2.0,860.0,1.02,0.0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Walk-In,Thursday,11,14,1,Warm,0
2024-11-14,13,77.0,36.1,51.0,7.2,1097.0,3.2,0.0,Autumn,No,Yes,Downtown Central,Science,Student,Thursday,11,14,0,Hot,0
2024-11-14,14,50.0,35.8,48.8,2.7,1009.0,0.5,0.0,Autumn,No,Yes,Al Rawdah Branch,Business,Student,Thursday,11,14,0,Hot,0
2024-11-14,15,72.0,34.7,58.9,1.9,1492.0,0.99,0.0,Autumn,No,Yes,Downtown Central,Business,Student,Thursday,11,14,0,Warm,0
2024-11-14,16,76.0,35.1,75.6,5.8,1834.0,1.74,0.0,Autumn,No,Yes,Downtown Central,Fiction,Walk-In,Thursday,11,14,1,Hot,0
2024-11-14,17,55.0,30.7,44.9,5.3,1773.0,2.85,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Walk-In,Thursday,11,14,1,Warm,0
2024-11-14,18,53.0,30.8,40.8,7.3,1062.0,2.09,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Walk-In,Thursday,11,14,1,Warm,0
2024-11-14,19,43.0,33.1,49.9,3.4,1733.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Technology,Student,Thursday,11,14,1,Warm,0
2024-11-14,20,68.0,28.4,65.0,6.2,831.0,0.0,0.0,Autumn,No,Yes,Downtown Central,History,Student,Thursday,11,14,0,Warm,0
2024-11-14,22,54.0,29.2,71.6,4.1,1919.0,0.0,0.0,Autumn,No,Yes,University Branch,Science,Nan,Thursday,11,14,0,Warm,0
2024-11-15,8,42.0,34.9,41.9,7.8,951.0,1.07,0.0,Nan,Yes,Yes,University Branch,Fiction,Student,Friday,11,15,0,Warm,1
2024-11-15,10,49.0,36.6,72.6,6.7,1427.0,0.84,0.0,Autumn,Yes,Yes,Downtown Central,Non-Fiction,Regular,Friday,11,15,1,Hot,1
2024-11-15,11,22.0,36.5,53.7,4.2,826.0,2.58,0.0,Autumn,Yes,Yes,Corniche Kiosk,Arabic Literature,Walk-In,Friday,11,15,1,Hot,1
2024-11-15,12,21.0,41.6,78.6,1.3,1328.0,2.29,0.0,Autumn,Yes,Yes,University Branch,Technology,Premium,Friday,11,15,0,Hot,1
2024-11-15,14,17.0,39.5,61.6,2.0,987.0,0.5,0.0,Autumn,Yes,Yes,Al Hamra Branch,Technology,Premium,Friday,11,15,0,Hot,1
2024-11-15,15,15.0,39.2,42.8,5.1,1907.0,0.63,0.0,Autumn,Yes,Yes,Al Rawdah Branch,Business,Student,Friday,11,15,0,Hot,1
2024-11-15,16,44.0,41.6,66.6,3.9,1686.0,2.68,0.0,Autumn,Yes,Yes,University Branch,Fiction,Student,Friday,11,15,1,Hot,1
2024-11-15,17,47.0,36.6,48.3,3.1,1622.0,2.11,0.0,Autumn,Yes,Yes,Al Rawdah Branch,Science,Regular,Friday,11,15,1,Hot,1
2024-11-15,18,70.0,37.3,48.3,5.4,954.0,3.33,0.0,Autumn,Yes,Yes,Downtown Central,Arabic Literature,Premium,Friday,11,15,1,Hot,1
2024-11-15,19,41.0,36.9,38.4,2.0,1015.0,0.0,0.0,Autumn,Yes,Yes,Al Hamra Branch,Arabic Literature,Premium,Friday,11,15,1,Hot,1
2024-11-15,20,17.0,34.9,64.9,4.9,1859.0,0.0,0.0,Autumn,Yes,Yes,Corniche Kiosk,Business,Premium,Friday,11,15,0,Warm,1
2024-11-15,21,15.0,36.6,47.7,7.3,1594.0,0.0,0.0,Autumn,Yes,Yes,Corniche Kiosk,Technology,Regular,Friday,11,15,0,Hot,1
2024-11-16,8,41.0,33.2,67.5,6.9,1004.0,0.25,0.0,Autumn,No,Yes,Downtown Central,Fiction,Walk-In,Saturday,11,16,0,Warm,1
2024-11-16,9,84.0,30.7,63.6,3.4,1679.0,1.95,0.0,Autumn,No,Yes,University Branch,Arabic Literature,Student,Saturday,11,16,1,Warm,1
2024-11-16,12,50.0,36.9,49.4,0.6,1174.0,1.26,0.0,Autumn,No,Yes,Downtown Central,Technology,Premium,Saturday,11,16,0,Hot,1
2024-11-16,13,50.0,36.8,47.5,3.3,1263.0,3.1,0.0,Autumn,No,Yes,University Branch,Children,Regular,Saturday,11,16,0,Hot,1
2024-11-16,16,59.0,36.6,45.4,3.1,1399.0,1.3,0.0,Autumn,No,Yes,Al Rawdah Branch,Fiction,Student,Saturday,11,16,1,Hot,1
2024-11-16,17,28.0,33.7,49.4,3.9,1356.0,2.67,0.0,Autumn,No,Yes,Corniche Kiosk,Science,Walk-In,Saturday,11,16,1,Warm,1
2024-11-16,22,19.0,31.7,49.1,3.2,1526.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Fiction,Walk-In,Saturday,11,16,0,Warm,1
2024-11-17,8,52.0,31.9,52.7,0.9,1166.0,1.34,0.0,Autumn,No,Yes,University Branch,Fiction,Walk-In,Sunday,11,17,0,Warm,0
2024-11-17,9,45.0,33.3,49.0,3.9,1288.0,1.0,4.8,Autumn,No,Yes,Al Rawdah Branch,Technology,Walk-In,Sunday,11,17,1,Warm,0
2024-11-17,10,59.0,34.1,64.7,7.9,1244.0,2.88,0.0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Student,Sunday,11,17,1,Warm,0
2024-11-17,11,30.0,35.1,60.5,0.5,1166.0,1.18,0.0,Autumn,No,Yes,Corniche Kiosk,Business,Walk-In,Sunday,11,17,1,Hot,0
2024-11-17,12,45.0,37.3,49.6,1.4,1946.0,0.54,0.0,Autumn,No,Yes,University Branch,Non-Fiction,Walk-In,Sunday,11,17,0,Hot,0
2024-11-17,15,60.0,36.4,61.2,1.7,1606.0,2.56,0.0,Autumn,No,Yes,University Branch,History,Premium,Sunday,11,17,0,Hot,0
2024-11-17,16,36.0,36.8,56.3,4.5,1293.0,2.44,0.0,Autumn,No,Yes,Corniche Kiosk,Technology,Walk-In,Sunday,11,17,1,Hot,0
2024-11-17,18,89.0,35.2,65.4,1.5,1546.0,2.31,0.0,Autumn,No,Yes,University Branch,Technology,Premium,Sunday,11,17,1,Hot,0
2024-11-17,21,61.0,33.4,68.6,3.4,943.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Fiction,Student,Sunday,11,17,0,Warm,0
2024-11-17,22,31.0,33.5,71.0,3.3,1433.0,0.0,0.0,Autumn,No,Yes,University Branch,Technology,Walk-In,Sunday,11,17,0,Warm,0
2024-11-18,9,33.0,28.4,70.4,3.8,1024.0,1.14,0.0,Autumn,No,Yes,Corniche Kiosk,Technology,Walk-In,Monday,11,18,1,Warm,0
2024-11-18,10,68.0,30.3,60.8,3.6,1358.0,0.5,0.0,Autumn,No,Yes,Downtown Central,Technology,Walk-In,Monday,11,18,1,Warm,0
2024-11-18,11,80.0,32.0,55.1,3.7,1738.0,0.14,0.5,Autumn,No,Yes,Downtown Central,Fiction,Premium,Monday,11,18,1,Warm,0
2024-11-18,12,43.0,33.1,62.3,6.7,1856.0,2.75,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Walk-In,Monday,11,18,0,Warm,0
2024-11-18,13,72.0,35.3,37.7,5.5,1897.0,3.22,0.0,Autumn,No,Yes,Downtown Central,Fiction,Premium,Monday,11,18,0,Hot,0
2024-11-18,14,67.0,32.6,69.5,2.1,815.0,1.1,0.0,Autumn,No,Yes,University Branch,Business,Premium,Monday,11,18,0,Warm,0
2024-11-18,15,38.0,33.6,51.3,7.8,1658.0,0.07,0.0,Autumn,No,Yes,Al Rawdah Branch,Non-Fiction,Walk-In,Monday,11,18,0,Warm,0
2024-11-18,16,91.0,35.2,58.4,6.2,1268.0,0.45,0.0,Autumn,No,Yes,Downtown Central,Children,Student,Monday,11,18,1,Hot,0
2024-11-18,19,61.0,31.7,71.6,6.2,1492.0,0.0,0.0,Autumn,No,Yes,Al Rawdah Branch,Science,Regular,Monday,11,18,1,Warm,0
2024-11-18,20,80.0,32.2,55.7,7.2,1146.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Business,Student,Monday,11,18,0,Warm,0
2024-11-18,21,19.0,28.6,55.7,4.8,1329.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Business,Walk-In,Monday,11,18,0,Warm,0
2024-11-18,22,23.0,27.8,71.4,2.5,1951.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Technology,Premium,Monday,11,18,0,Warm,0
2024-11-19,9,44.0,32.9,62.6,1.3,1489.0,3.41,0.0,Autumn,Yes,Yes,Al Hamra Branch,Non-Fiction,Regular,Tuesday,11,19,1,Warm,0
2024-11-19,10,45.0,35.7,56.8,3.9,1077.0,2.2,0.0,Autumn,Yes,Yes,Al Rawdah Branch,History,Regular,Tuesday,11,19,1,Hot,0
2024-11-19,11,41.0,35.7,59.8,4.0,1940.0,0.65,0.0,Autumn,Yes,Yes,Al Hamra Branch,Children,Student,Tuesday,11,19,1,Hot,0
2024-11-19,14,24.0,38.2,42.2,4.4,1741.0,1.95,0.0,Autumn,Yes,Yes,Al Rawdah Branch,History,Walk-In,Tuesday,11,19,0,Hot,0
2024-11-19,15,24.0,38.0,58.8,1.2,1260.0,2.63,0.0,Autumn,Yes,Yes,Al Rawdah Branch,Technology,Walk-In,Tuesday,11,19,0,Hot,0
2024-11-19,16,29.0,40.3,47.4,7.8,1089.0,0.12,0.0,Autumn,Yes,Yes,Al Hamra Branch,Technology,Premium,Tuesday,11,19,1,Hot,0
2024-11-19,20,16.0,33.1,44.2,4.4,846.0,0.0,0.0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Premium,Tuesday,11,19,0,Warm,0
2024-11-20,8,68.0,35.2,42.1,1.6,1530.0,0.14,0.0,Autumn,No,Yes,Downtown Central,Non-Fiction,Student,Wednesday,11,20,0,Hot,0
2024-11-20,9,98.0,37.1,40.5,6.2,1852.0,3.18,0.0,Autumn,No,Yes,Downtown Central,History,Student,Wednesday,11,20,1,Hot,0
2024-11-20,10,57.0,37.1,64.0,4.1,1886.0,1.55,0.0,Autumn,No,Yes,Al Rawdah Branch,Non-Fiction,Premium,Wednesday,11,20,1,Hot,0
2024-11-20,12,36.0,39.5,47.7,4.4,1371.0,2.79,0.0,Autumn,No,Yes,Al Hamra Branch,Fiction,Regular,Wednesday,11,20,0,Hot,0
2024-11-20,14,19.0,41.7,63.5,3.2,972.0,3.06,0.0,Autumn,No,Yes,Corniche Kiosk,Non-Fiction,Student,Wednesday,11,20,0,Hot,0
2024-11-20,16,64.0,39.7,51.7,4.6,826.0,1.17,0.0,Autumn,No,Yes,Downtown Central,Non-Fiction,Regular,Wednesday,11,20,1,Hot,0
2024-11-20,17,42.0,39.1,60.7,4.9,1399.0,2.61,0.0,Autumn,No,Yes,Al Hamra Branch,Non-Fiction,Walk-In,Wednesday,11,20,1,Hot,0
2024-11-20,18,60.0,38.2,69.5,0.7,1099.0,0.81,0.0,Autumn,No,Yes,Downtown Central,History,Walk-In,Wednesday,11,20,1,Hot,0
2024-11-20,19,62.0,37.7,71.9,3.1,1371.0,0.0,0.0,Autumn,No,Yes,Al Rawdah Branch,Technology,Student,Wednesday,11,20,1,Hot,0
2024-11-20,20,22.0,35.6,43.5,6.2,954.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Arabic Literature,Premium,Wednesday,11,20,0,Hot,0
2024-11-20,21,20.0,36.0,45.5,7.4,1531.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Arabic Literature,Student,Wednesday,11,20,0,Hot,0
2024-11-20,22,44.0,37.0,62.4,2.3,1895.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,Children,Walk-In,Wednesday,11,20,0,Hot,0
2024-11-21,8,72.0,26.8,60.8,1.8,923.0,0.46,0.0,Autumn,No,Yes,University Branch,Technology,Student,Thursday,11,21,0,Warm,0
2024-11-21,10,63.0,28.0,38.7,5.7,1822.0,1.46,0.0,Autumn,No,Yes,Al Rawdah Branch,Children,Regular,Thursday,11,21,1,Warm,0
2024-11-21,11,81.0,30.1,70.1,7.4,922.0,0.32,0.0,Autumn,No,Yes,Downtown Central,History,Regular,Thursday,11,21,1,Warm,0
2024-11-21,15,58.0,32.4,51.9,1.7,868.0,3.35,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Student,Thursday,11,21,0,Warm,0
2024-11-21,17,71.0,27.8,60.2,0.5,1558.0,1.31,0.0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Student,Thursday,11,21,1,Warm,0
2024-11-21,18,54.0,28.5,39.3,4.3,1137.0,1.88,0.0,Autumn,No,Yes,Al Hamra Branch,History,Walk-In,Thursday,11,21,1,Warm,0
2024-11-21,20,42.0,26.4,70.5,4.6,930.0,0.0,0.0,Nan,No,Yes,Al Hamra Branch,Technology,Premium,Thursday,11,21,0,Warm,0
2024-11-21,21,31.0,26.9,52.4,6.5,1703.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,History,Premium,Thursday,11,21,0,Warm,0
2024-11-22,8,46.0,33.2,63.3,1.6,1042.0,2.65,0.0,Autumn,Yes,Yes,Downtown Central,Arabic Literature,Premium,Friday,11,22,0,Warm,1
2024-11-22,10,40.0,35.5,46.2,5.2,1469.0,1.96,0.0,Autumn,Yes,Yes,Al Hamra Branch,Arabic Literature,Regular,Friday,11,22,1,Hot,1
2024-11-22,11,33.0,36.7,53.1,1.0,1143.0,0.61,0.0,Autumn,Yes,Yes,University Branch,Technology,Walk-In,Friday,11,22,1,Hot,1
2024-11-22,12,7.0,40.0,62.3,7.7,832.0,2.14,0.0,Autumn,Yes,Yes,Corniche Kiosk,Arabic Literature,Walk-In,Friday,11,22,0,Hot,1
2024-11-22,13,11.0,38.6,53.5,4.4,1393.0,1.37,0.0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Walk-In,Friday,11,22,0,Hot,1
2024-11-22,16,36.0,38.0,58.6,0.8,949.0,1.54,0.0,Autumn,Yes,Yes,Al Hamra Branch,Non-Fiction,Premium,Friday,11,22,1,Hot,1
2024-11-22,17,51.0,34.6,60.6,6.2,1908.0,1.03,0.0,Autumn,Yes,Yes,Al Rawdah Branch,Fiction,Regular,Friday,11,22,1,Warm,1
2024-11-22,18,53.0,36.6,69.9,1.9,1266.0,1.085,0.0,Autumn,Yes,Yes,University Branch,Arabic Literature,Regular,Friday,11,22,1,Hot,1
2024-11-22,20,5.0,35.1,64.9,5.5,1527.0,0.0,0.0,Autumn,Yes,Yes,Corniche Kiosk,Business,Walk-In,Friday,11,22,0,Hot,1
2024-11-22,21,23.0,33.3,53.0,2.0,1755.0,0.0,0.0,Autumn,Yes,Yes,University Branch,Science,Regular,Friday,11,22,0,Warm,1
2024-11-22,22,14.0,33.4,55.3,0.8,1874.0,0.0,0.0,Autumn,Yes,Yes,Al Hamra Branch,Science,Regular,Friday,11,22,0,Warm,1
2024-11-23,8,25.0,26.6,46.5,3.1,947.0,2.41,0.0,Autumn,No,Yes,Corniche Kiosk,History,Walk-In,Saturday,11,23,0,Warm,1
2024-11-23,11,89.0,30.1,46.3,3.7,1545.0,0.79,0.0,Autumn,No,Yes,University Branch,Fiction,Student,Saturday,11,23,1,Warm,1
2024-11-23,12,53.0,33.0,65.1,6.0,994.0,2.35,0.0,Autumn,No,Yes,Al Rawdah Branch,Technology,Premium,Saturday,11,23,0,Warm,1
2024-11-23,13,69.0,30.5,71.5,3.8,1847.0,1.67,0.0,Autumn,No,Yes,University Branch,Technology,Premium,Saturday,11,23,0,Warm,1
2024-11-23,15,24.0,32.1,61.7,2.1,1904.0,0.19,0.0,Autumn,No,Yes,Corniche Kiosk,Arabic Literature,Premium,Saturday,11,23,0,Warm,1
2024-11-23,17,62.0,28.2,65.3,2.4,1655.0,0.8,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Student,Saturday,11,23,1,Warm,1
2024-11-23,19,75.0,27.4,59.4,6.1,1244.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Fiction,Walk-In,Saturday,11,23,1,Warm,1
2024-11-23,20,42.0,25.6,52.6,7.8,1399.0,0.0,0.0,Autumn,No,Yes,University Branch,Science,Walk-In,Saturday,11,23,0,Warm,1
2024-11-23,22,28.0,28.1,43.1,6.2,1011.0,0.0,3.5,Autumn,No,Yes,Al Rawdah Branch,Science,Premium,Saturday,11,23,0,Warm,1
2024-11-24,8,32.0,25.6,65.2,3.7,1542.0,3.42,0.0,Autumn,No,Yes,Corniche Kiosk,Children,Premium,Sunday,11,24,0,Warm,0
2024-11-24,9,94.0,26.6,54.0,4.3,1900.0,2.54,0.0,Autumn,No,Yes,Downtown Central,Technology,Premium,Sunday,11,24,1,Warm,0
2024-11-24,10,41.0,28.2,65.9,6.4,1363.0,2.88,0.0,Autumn,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Sunday,11,24,1,Warm,0
2024-11-24,11,68.0,29.1,45.6,0.9,1368.0,0.5,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Student,Sunday,11,24,1,Warm,0
2024-11-24,12,66.0,30.9,66.6,4.7,1494.0,0.61,0.0,Autumn,No,Yes,Downtown Central,Technology,Regular,Sunday,11,24,0,Warm,0
2024-11-24,13,31.0,31.8,51.6,4.1,1803.0,1.03,0.0,Autumn,No,Yes,Corniche Kiosk,Children,Regular,Sunday,11,24,0,Warm,0
2024-11-24,14,35.0,29.8,59.9,4.6,1889.0,2.36,0.0,Autumn,No,Yes,Corniche Kiosk,Non-Fiction,Student,Sunday,11,24,0,Warm,0
2024-11-24,18,64.0,26.7,71.8,1.2,1636.0,0.38,0.0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Premium,Sunday,11,24,1,Warm,0
2024-11-24,21,40.0,25.4,75.9,6.5,1043.0,0.0,0.0,Autumn,No,Yes,Al Rawdah Branch,Science,Regular,Sunday,11,24,0,Warm,0
2024-11-24,22,42.0,25.7,59.6,4.1,1338.0,0.0,0.0,Autumn,No,Yes,University Branch,Arabic Literature,Walk-In,Sunday,11,24,0,Warm,0
2024-11-25,9,47.0,35.3,68.7,0.6,1513.0,0.26,0.0,Autumn,No,Yes,Al Hamra Branch,Technology,Regular,Monday,11,25,1,Hot,0
2024-11-25,10,75.0,36.5,74.7,2.8,1288.0,1.91,0.0,Autumn,No,Yes,Downtown Central,Fiction,Premium,Monday,11,25,1,Hot,0
2024-11-25,11,36.0,37.2,49.4,7.7,1920.0,2.08,4.1,Autumn,No,Yes,Al Hamra Branch,Fiction,Walk-In,Monday,11,25,1,Hot,0
2024-11-25,12,20.0,41.7,70.4,5.7,1472.0,2.35,0.0,Autumn,No,Yes,Corniche Kiosk,Business,Premium,Monday,11,25,0,Hot,0
2024-11-25,15,19.0,41.4,39.6,5.4,1399.0,1.76,0.0,Autumn,No,Yes,Corniche Kiosk,Arabic Literature,Premium,Monday,11,25,0,Hot,0
2024-11-25,16,34.0,40.7,46.9,1.7,1750.0,2.97,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Walk-In,Monday,11,25,1,Hot,0
2024-11-25,19,43.0,38.9,56.0,5.3,1724.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Regular,Monday,11,25,1,Hot,0
2024-11-25,21,30.0,36.9,71.9,1.1,1385.0,0.0,0.0,Autumn,No,Yes,University Branch,History,Regular,Monday,11,25,0,Hot,0
2024-11-25,22,33.0,35.4,72.9,2.3,1748.0,0.0,0.0,Autumn,Yes,Yes,University Branch,Technology,Walk-In,Monday,11,25,0,Hot,0
2024-11-26,8,42.0,32.1,72.4,6.7,1156.0,0.99,0.0,Autumn,No,Yes,Al Rawdah Branch,Science,Regular,Tuesday,11,26,0,Warm,0
2024-11-26,9,101.0,32.4,47.3,6.5,1329.0,2.71,0.0,Autumn,No,Yes,University Branch,History,Student,Tuesday,11,26,1,Warm,0
2024-11-26,11,68.0,34.5,43.2,4.8,1118.0,3.23,0.0,Autumn,No,Yes,Al Rawdah Branch,Fiction,Student,Tuesday,11,26,1,Warm,0
2024-11-26,12,78.0,34.9,69.3,6.2,1336.0,3.24,0.0,Autumn,No,Yes,University Branch,Technology,Student,Tuesday,11,26,0,Warm,0
2024-11-26,13,28.0,36.1,65.1,7.0,1176.0,0.66,0.0,Autumn,No,Yes,Corniche Kiosk,Children,Student,Tuesday,11,26,0,Hot,0
2024-11-26,16,90.0,37.7,49.5,4.9,1957.0,0.87,0.0,Autumn,No,Yes,Downtown Central,History,Student,Tuesday,11,26,1,Hot,0
2024-11-26,17,46.0,34.7,56.1,7.6,1681.0,1.73,0.0,Autumn,No,Yes,Corniche Kiosk,History,Student,Tuesday,11,26,1,Warm,0
2024-11-26,19,49.0,32.6,56.1,7.4,1063.0,0.0,2.7,Autumn,No,Yes,Al Hamra Branch,Fiction,Regular,Tuesday,11,26,1,Warm,0
2024-11-26,21,30.0,32.4,52.0,6.3,1590.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Regular,Tuesday,11,26,0,Warm,0
2024-11-27,9,48.0,29.7,43.7,0.7,1958.0,3.15,0.0,Nan,No,Yes,Al Hamra Branch,Business,Walk-In,Wednesday,11,27,1,Warm,0
2024-11-27,10,75.0,31.9,37.5,1.0,1552.0,1.71,0.0,Autumn,No,Yes,Al Rawdah Branch,Children,Nan,Wednesday,11,27,1,Warm,0
2024-11-27,11,53.0,32.1,41.5,3.2,1447.0,0.99,0.0,Autumn,No,Yes,Al Hamra Branch,Business,Regular,Wednesday,11,27,1,Warm,0
2024-11-27,13,46.0,35.9,68.2,7.4,1196.0,0.04,0.0,Autumn,No,Yes,Downtown Central,History,Walk-In,Wednesday,11,27,0,Hot,0
2024-11-27,15,24.0,36.7,76.2,5.2,1514.0,1.57,4.7,Autumn,No,Yes,Corniche Kiosk,Children,Premium,Wednesday,11,27,0,Hot,0
2024-11-27,16,30.0,34.6,69.1,7.6,1643.0,2.6,1.4,Autumn,No,Yes,Corniche Kiosk,Non-Fiction,Premium,Wednesday,11,27,1,Warm,0
2024-11-27,17,32.0,33.5,56.0,1.8,1630.0,2.9,0.0,Autumn,No,Yes,Corniche Kiosk,Business,Walk-In,Wednesday,11,27,1,Warm,0
2024-11-27,18,44.0,33.2,47.6,2.4,1604.0,1.45,0.0,Autumn,No,Yes,Al Hamra Branch,Technology,Walk-In,Wednesday,11,27,1,Warm,0
2024-11-27,19,84.0,34.2,48.8,2.4,1474.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Business,Regular,Wednesday,11,27,1,Warm,0
2024-11-27,21,42.0,30.8,62.5,1.7,1169.0,0.0,0.0,Autumn,No,Yes,Downtown Central,Fiction,Walk-In,Wednesday,11,27,0,Warm,0
2024-11-27,22,55.0,31.7,76.4,2.9,1249.0,0.0,0.0,Autumn,No,Yes,University Branch,Arabic Literature,Student,Wednesday,11,27,0,Warm,0
2024-11-28,8,83.0,26.5,63.4,0.9,1307.0,2.59,0.0,Autumn,No,Yes,Downtown Central,Non-Fiction,Student,Thursday,11,28,0,Warm,0
2024-11-28,9,60.0,26.7,61.6,0.8,1977.0,1.83,4.7,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Student,Thursday,11,28,1,Warm,0
2024-11-28,10,82.0,27.3,61.5,4.2,1203.0,2.99,0.0,Autumn,No,Yes,Al Rawdah Branch,Technology,Student,Thursday,11,28,1,Warm,0
2024-11-28,11,92.0,27.3,65.6,7.3,1877.0,0.15,0.0,Autumn,No,Yes,University Branch,Fiction,Student,Thursday,11,28,1,Warm,0
2024-11-28,13,50.0,31.4,54.4,5.8,1536.0,1.7,0.0,Autumn,No,Yes,Al Hamra Branch,History,Premium,Thursday,11,28,0,Warm,0
2024-11-28,14,46.0,30.4,52.9,1.1,1541.0,1.55,0.0,Autumn,No,Yes,Al Hamra Branch,History,Regular,Thursday,11,28,0,Warm,0
2024-11-28,15,79.0,31.0,58.7,5.9,1232.0,2.28,0.0,Autumn,No,Yes,Downtown Central,Technology,Premium,Thursday,11,28,0,Warm,0
2024-11-28,16,66.0,30.5,66.7,6.9,1309.0,1.16,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Premium,Thursday,11,28,1,Warm,0
2024-11-28,17,57.0,28.2,56.2,4.2,1337.0,1.62,0.0,Autumn,No,Yes,Al Rawdah Branch,Arabic Literature,Walk-In,Thursday,11,28,1,Warm,0
2024-11-28,19,69.0,29.2,72.8,6.0,1465.0,0.0,0.0,Autumn,No,Yes,Al Hamra Branch,Science,Student,Thursday,11,28,1,Warm,0
2024-11-28,20,29.0,26.1,51.1,7.8,1987.0,0.0,0.0,Autumn,No,Yes,Corniche Kiosk,Science,Regular,Thursday,11,28,0,Warm,0
2024-11-29,9,34.0,33.8,50.2,5.5,1329.0,0.92,0.0,Autumn,Yes,Yes,Al Rawdah Branch,Science,Walk-In,Friday,11,29,1,Warm,1
